date,open,high,low,close,volume,adj_close
2020-03-17,114.5,117.58,108.58,112.36,352980,112.36
2020-03-18,113.2,115.97,106.69,107.59,404423,107.59
2020-03-19,105.8,107.0,98.63,102.11,601698,102.11
2020-03-20,104.32,109.66,104.21,108.51,422064,108.51
2020-03-23,104.0,106.5,103.04,104.51,328265,104.51
2020-03-24,107.08,109.89,106.04,109.05,356363,109.05
2020-03-25,113.1,114.96,111.84,114.0,309473,114.0
2020-03-26,112.98,116.3,111.9,113.89,208801,113.89
2020-03-27,115.6,117.8,115.6,115.81,235435,115.81
2020-03-30,112.82,114.02,111.7,113.23,205806,113.23
2020-03-31,115.0,116.59,114.06,115.2,188496,115.2
2020-04-01,116.0,116.99,114.44,115.0,175969,115.0
2020-04-02,114.0,117.19,113.52,117.19,191537,117.19
2020-04-03,117.7,119.47,116.8,117.52,175806,117.52
2020-04-07,120.6,124.58,120.6,124.14,294512,124.14
2020-04-08,124.14,125.99,123.43,125.28,201134,125.28
2020-04-09,126.65,127.6,123.01,124.98,158796,124.98
2020-04-10,124.98,128.8,124.2,126.52,198961,126.52
2020-04-13,125.15,127.02,124.2,125.0,146060,125.0
2020-04-14,126.61,128.88,125.2,128.45,194619,128.45
2020-04-15,128.47,130.28,127.21,127.91,162967,127.91
2020-04-16,127.01,127.8,125.52,126.1,188254,126.1
2020-04-17,127.17,129.7,126.74,128.82,234711,128.82
2020-04-20,129.92,130.48,128.88,129.31,132188,129.31
2020-04-21,128.08,128.95,125.08,126.47,205524,126.47
2020-04-22,126.54,130.99,125.42,130.3,265985,130.3
2020-04-23,131.2,134.3,130.8,131.09,213319,131.09
2020-04-24,131.24,133.29,129.37,131.4,167733,131.4
2020-04-27,132.51,133.62,130.38,132.7,159342,132.7
2020-04-28,136.0,141.22,134.51,139.0,420773,139.0
2020-04-29,139.0,140.15,134.0,135.5,291832,135.5
2020-04-30,135.5,139.2,134.02,135.77,228641,135.77
2020-05-06,134.5,139.05,133.98,138.21,251045,138.21
2020-05-07,138.38,142.0,137.37,141.91,277962,141.91
2020-05-08,142.65,145.5,140.93,142.9,243267,142.9
2020-05-11,143.22,145.1,141.0,141.85,236820,141.85
2020-05-12,141.0,143.79,140.89,142.9,151845,142.9
2020-05-13,142.9,146.21,142.3,146.0,196350,146.0
2020-05-14,145.9,147.0,144.4,146.3,153613,146.3
2020-05-15,147.5,147.99,144.08,145.22,160644,145.22
2020-05-18,145.0,152.46,144.6,151.19,248810,151.19
2020-05-19,153.33,153.49,150.37,151.42,176506,151.42
2020-05-20,152.5,152.98,150.51,150.85,170412,150.85
2020-05-21,151.86,153.53,151.03,151.68,170922,151.68
2020-05-22,150.76,150.78,143.65,144.25,383526,144.25
2020-05-25,144.01,147.4,141.1,147.03,243560,147.03
2020-05-26,147.03,149.12,146.15,147.81,165119,147.81
2020-05-27,147.82,148.4,145.68,146.16,145963,146.16
2020-05-28,146.15,148.02,144.5,146.16,148184,146.16
2020-05-29,145.0,148.59,144.83,148.2,163217,148.2
2020-06-01,150.06,160.18,150.06,158.59,357844,158.59
2020-06-02,158.39,163.65,158.02,158.77,291586,158.77
2020-06-03,160.86,161.76,156.68,158.24,252759,158.24
2020-06-04,158.03,159.98,157.0,158.85,136318,158.85
2020-06-05,159.11,160.68,157.6,160.09,159859,160.09
2020-06-08,159.5,164.95,159.3,160.61,222551,160.61
2020-06-09,160.58,163.0,159.01,162.61,161119,162.61
2020-06-10,162.65,163.78,161.08,162.54,149481,162.54
2020-06-11,161.8,162.74,157.95,160.07,199461,160.07
2020-06-12,157.0,161.88,156.1,161.5,176476,161.5
2020-06-15,159.0,160.88,156.5,157.0,266220,157.0
2020-06-16,157.1,159.26,156.4,157.68,259847,157.68
2020-06-17,157.26,157.5,153.9,155.88,232423,155.88
2020-06-18,156.6,158.58,155.96,158.36,199490,158.36
2020-06-19,158.5,166.5,158.43,165.57,387028,165.57
2020-06-22,164.0,164.0,161.0,163.0,216312,163.0
2020-06-23,163.0,168.4,162.08,167.98,265325,167.98
2020-06-24,168.41,171.3,167.0,168.61,187986,168.61
2020-06-29,166.61,168.5,165.8,167.5,199936,167.5
2020-06-30,168.54,171.67,168.5,171.12,189898,171.12
2020-07-01,171.12,185.1,171.12,181.98,271818,181.98
2020-07-02,180.0,192.34,179.88,189.49,348870,189.49
2020-07-03,189.99,190.5,182.5,188.72,308159,188.72
2020-07-06,188.71,196.0,185.56,192.82,328431,192.82
2020-07-07,192.78,206.38,190.32,201.89,384111,201.89
2020-07-08,201.5,205.8,199.0,203.36,292323,203.36
2020-07-09,203.39,205.36,201.5,203.72,295243,203.72
2020-07-10,203.0,211.8,200.8,207.0,335476,207.0
2020-07-13,207.0,225.0,207.0,218.2,488807,218.2
2020-07-14,218.3,225.33,212.03,220.9,438733,220.9
2020-07-15,219.0,226.0,217.6,223.95,371700,223.95
2020-07-16,221.0,221.05,201.56,201.56,705737,201.56
2020-07-17,195.0,209.7,195.0,205.39,529767,205.39
2020-07-20,205.5,208.5,191.01,201.68,442907,201.68
2020-07-21,201.0,208.9,198.8,205.58,317859,205.58
2020-07-22,204.25,212.87,202.75,208.9,280663,208.9
2020-07-23,207.3,211.9,205.6,210.07,265413,210.07
2020-07-24,208.0,208.95,198.0,201.39,405386,201.39
2020-07-27,203.39,206.8,201.41,204.1,246347,204.1
2020-07-28,205.89,216.94,204.67,214.0,384497,214.0
2020-07-29,214.35,215.48,209.01,214.98,301364,214.98
2020-07-30,214.0,218.05,213.0,216.32,253226,216.32
2020-07-31,216.51,221.01,214.28,217.5,262318,217.5
2020-08-03,218.18,219.93,215.2,217.72,201454,217.72
2020-08-04,217.5,219.8,214.0,215.8,206769,215.8
2020-08-05,215.6,217.76,213.0,217.48,186712,217.48
2020-08-06,217.48,218.54,209.66,211.02,323044,211.02
2020-08-07,210.0,213.0,203.18,207.26,287236,207.26
2020-08-10,207.26,208.88,202.94,205.94,191521,205.94
2020-08-11,207.0,213.35,207.0,209.0,250091,209.0
2020-08-12,207.92,209.88,203.04,206.47,180250,206.47
2020-08-13,208.0,210.0,205.5,206.9,123210,206.9
2020-08-14,206.3,213.3,206.22,212.9,244315,212.9
2020-08-17,214.5,222.0,214.5,219.99,315156,219.99
2020-08-18,219.99,223.0,218.12,220.57,190382,220.57
2020-08-19,220.47,225.96,217.27,222.2,238473,222.2
2020-08-20,220.0,220.92,216.0,216.44,184907,216.44
2020-08-21,220.0,220.98,216.44,218.4,157319,218.4
2020-08-24,219.98,226.3,219.19,225.0,231522,225.0
2020-08-25,226.0,236.75,225.99,235.6,285479,235.6
2020-08-26,235.4,239.87,232.2,236.65,262100,236.65
2020-08-27,238.98,238.98,231.14,238.08,213489,238.08
2020-08-28,235.98,244.86,233.2,240.5,327242,240.5
2020-08-31,242.0,246.7,240.0,240.0,315715,240.0
2020-09-01,237.48,239.8,233.1,236.24,300870,236.24
2020-09-02,235.2,239.78,233.8,235.0,196331,235.0
2020-09-03,235.4,243.0,235.19,238.64,275696,238.64
2020-09-04,234.0,234.0,226.27,230.22,370921,230.22
2020-09-07,229.35,233.45,225.1,226.89,236227,226.89
2020-09-08,227.14,229.35,217.6,221.93,357085,221.93
2020-09-09,218.81,220.66,216.0,217.0,227061,217.0
2020-09-10,220.0,225.76,219.96,223.2,231541,223.2
2020-09-11,221.45,227.88,220.18,227.88,204701,227.88
2020-09-14,229.08,231.44,224.18,230.08,207492,230.08
2020-09-15,230.0,231.4,228.0,230.33,120365,230.33
2020-09-16,230.74,232.19,225.0,226.02,184537,226.02
2020-09-17,222.06,226.0,218.9,222.65,228016,222.65
2020-09-18,222.65,229.52,220.82,229.52,190157,229.52
2020-09-21,228.0,229.55,224.47,224.9,130285,224.9
2020-09-22,222.46,226.77,222.0,222.9,120914,222.9
2020-09-23,216.6,221.49,212.46,219.32,251795,219.32
2020-09-24,218.08,221.37,215.88,216.3,163652,216.3
2020-09-25,217.01,219.44,216.37,217.2,112517,217.2
2020-09-28,218.34,222.85,218.0,220.13,152644,220.13
2020-09-29,222.0,222.8,218.77,219.73,99721,219.73
2020-09-30,221.0,225.0,220.1,221.0,162342,221.0
2020-10-09,225.0,229.55,223.29,227.57,208934,227.57
2020-10-12,229.0,242.01,229.0,241.75,324557,241.75
2020-10-13,241.75,244.6,238.84,242.27,171911,242.27
2020-10-14,241.79,244.33,238.18,239.4,183194,239.4
2020-10-15,239.51,240.5,238.34,238.91,111761,238.91
2020-10-16,238.9,240.82,235.24,236.88,118358,236.88
2020-10-19,240.0,241.6,234.6,236.18,122901,236.18
2020-10-20,236.0,241.0,235.0,240.98,179963,240.98
2020-10-21,240.98,243.7,239.69,241.77,137077,241.77
2020-10-22,242.0,242.99,236.68,241.74,150416,241.74
2020-10-23,240.79,242.24,236.3,236.63,134523,236.63
2020-10-26,230.0,234.59,223.0,232.61,160000,232.61
2020-10-27,233.01,235.35,230.7,233.5,143027,233.5
2020-10-28,235.0,242.0,233.42,239.98,170762,239.98
2020-10-29,238.8,253.77,238.49,250.0,349627,250.0
2020-10-30,246.95,250.0,243.27,244.35,239490,244.35
2020-11-02,247.07,251.05,244.5,245.7,157337,245.7
2020-11-03,248.1,250.4,245.5,250.4,165351,250.4
2020-11-04,250.25,253.0,248.3,253.0,129928,253.0
2020-11-05,255.99,259.85,254.05,259.41,189690,259.41
2020-11-06,260.05,261.2,255.05,259.3,151165,259.3
2020-11-09,261.0,270.0,260.6,270.0,206284,270.0
2020-11-10,270.74,278.65,267.25,272.8,223081,272.8
2020-11-11,270.7,279.0,268.35,268.9,227873,268.9
2020-11-12,268.9,271.49,265.0,267.65,176232,267.65
2020-11-13,265.0,267.37,258.0,265.0,188431,265.0
2020-11-16,268.0,273.15,263.51,273.0,195778,273.0
2020-11-17,272.99,274.55,266.0,269.1,179477,269.1
2020-11-18,267.99,269.52,259.0,263.72,194563,263.72
2020-11-19,262.34,266.3,260.0,264.7,124482,264.7
2020-11-20,266.54,270.5,264.8,268.47,111226,268.47
2020-11-23,271.5,277.77,271.5,272.58,156342,272.58
2020-11-24,272.58,272.6,267.0,271.79,125035,271.79
2020-11-25,271.8,272.39,262.81,262.97,165594,262.97
2020-11-26,262.17,265.18,252.7,260.58,199052,260.58
2020-11-27,260.58,262.31,258.1,262.3,112593,262.3
2020-11-30,260.65,261.99,253.65,254.0,211741,254.0
2020-12-01,255.0,258.88,255.0,257.99,136481,257.99
2020-12-02,260.0,261.99,257.1,260.55,116378,260.55
2020-12-03,260.06,262.0,258.97,261.63,92087,261.63
2020-12-04,260.5,268.0,260.15,267.19,170511,267.19
2020-12-07,267.21,275.2,267.21,270.24,196216,270.24
2020-12-08,271.55,274.05,268.55,272.0,147776,272.0
2020-12-09,273.0,274.0,269.5,269.72,116776,269.72
2020-12-10,269.0,272.0,267.3,267.67,134102,267.67
2020-12-11,268.85,269.99,263.4,267.52,150053,267.52
2020-12-14,268.5,273.5,266.08,273.15,181744,273.15
2020-12-15,273.15,273.3,267.31,270.8,146118,270.8
2020-12-16,273.0,275.0,272.0,274.33,160255,274.33
2020-12-17,274.54,280.0,274.21,277.81,199761,277.81
2020-12-18,276.9,279.68,274.08,276.86,150825,276.86
2020-12-21,275.31,281.98,275.31,281.91,161890,281.91
2020-12-22,282.98,288.0,281.97,282.38,187064,282.38
2020-12-23,283.0,288.5,275.0,278.29,252216,278.29
2020-12-24,276.0,278.9,272.36,275.32,156161,275.32
2020-12-25,272.6,277.43,271.5,275.92,111114,275.92
2020-12-28,276.0,286.16,275.98,285.95,193812,285.95
2020-12-29,286.08,286.66,279.18,281.0,146589,281.0
2020-12-30,282.89,287.6,281.26,286.88,168825,286.88
2020-12-31,288.01,294.47,288.0,291.85,160038,291.85
2021-01-04,292.0,300.0,291.99,298.05,234278,298.05
2021-01-05,297.2,319.98,294.5,319.98,314606,319.98
2021-01-06,320.15,335.66,317.79,328.3,313430,328.3
2021-01-07,328.31,330.68,317.08,330.0,242559,330.0
2021-01-08,330.06,331.6,308.94,317.0,378702,317.0
2021-01-11,316.43,316.5,299.5,301.2,381953,301.2
2021-01-12,298.95,311.3,298.0,310.0,230255,310.0
2021-01-13,311.53,313.48,302.12,305.33,233653,305.33
2021-01-14,304.0,304.88,289.0,289.4,354896,289.4
2021-01-15,288.0,292.29,278.07,287.7,417133,287.7
2021-01-18,285.0,287.14,279.33,284.55,272559,284.55
2021-01-19,287.0,290.0,280.0,281.5,293889,281.5
2021-01-20,280.0,285.61,274.94,284.85,264040,284.85
2021-01-21,285.8,298.99,285.5,296.95,294024,296.95
2021-01-22,295.08,299.91,292.58,295.56,249467,295.56
2021-01-25,295.57,316.33,293.2,315.69,412909,315.69
2021-01-26,315.69,315.71,305.1,305.78,241435,305.78
2021-01-27,302.9,302.9,287.0,292.58,307938,292.58
2021-01-28,288.23,292.0,283.0,286.0,276078,286.0
2021-01-29,290.0,295.14,288.78,291.14,220109,291.14
2021-02-01,293.01,299.87,292.29,292.29,195760,292.29
2021-02-02,292.0,304.33,291.9,304.12,297492,304.12
2021-02-03,303.8,309.0,301.12,308.75,224547,308.75
2021-02-04,306.0,316.8,305.01,313.6,280575,313.6
2021-02-05,314.01,330.0,314.0,319.76,328913,319.76
2021-02-08,324.0,330.5,313.8,320.0,266530,320.0
2021-02-09,322.0,330.0,317.86,329.5,224780,329.5
2021-02-10,333.0,345.68,332.5,342.65,331932,342.65
2021-02-18,354.49,357.19,330.89,333.5,343815,333.5
2021-02-19,333.6,346.2,325.95,344.4,274750,344.4
2021-02-22,342.0,342.3,310.98,313.06,414582,313.06
2021-02-23,306.0,322.86,304.17,315.0,278668,315.0
2021-02-24,315.0,315.01,288.65,293.08,417248,293.08
2021-02-25,296.5,299.98,285.58,288.9,249046,288.9
2021-02-26,280.56,287.37,271.0,280.0,288971,280.0
2021-03-01,286.0,294.0,281.01,289.02,255063,289.02
2021-03-02,293.2,295.88,275.3,280.7,244125,280.7
2021-03-03,276.0,286.8,271.61,285.3,211717,285.3
2021-03-04,280.0,280.0,265.0,266.31,329359,266.31
2021-03-05,258.0,272.19,254.0,266.5,291650,266.5
2021-03-08,268.0,270.03,244.44,244.5,383654,244.5
2021-03-09,242.0,249.2,230.0,242.5,438746,242.5
2021-03-10,248.0,255.0,247.1,252.6,309582,252.6
2021-03-11,255.01,269.5,250.08,265.04,301531,265.04
2021-03-12,269.1,269.49,255.77,264.45,251438,264.45
2021-03-15,262.45,266.5,246.0,251.01,248997,251.01
2021-03-16,251.6,262.55,250.55,262.41,231656,262.41
2021-03-17,261.5,268.03,255.0,264.31,198878,264.31
2021-03-18,265.0,275.0,265.0,270.39,201303,270.39
2021-03-19,263.0,265.0,257.67,260.79,197850,260.79
2021-03-22,260.95,263.59,254.71,259.5,142782,259.5
2021-03-23,259.5,263.98,256.98,262.25,126952,262.25
2021-03-24,259.09,269.0,258.62,260.8,179422,260.8
2021-03-25,256.94,257.89,252.0,255.98,186259,255.98
2021-03-26,258.0,267.18,255.82,265.95,230203,265.95
2021-03-29,267.0,279.95,265.99,272.09,281995,272.09
2021-03-30,270.5,278.52,270.5,273.46,168708,273.46
2021-03-31,270.7,270.7,265.01,267.98,134111,267.98
2021-04-01,270.0,273.89,267.01,273.08,121142,273.08
2021-04-02,277.01,285.0,275.0,284.56,229626,284.56
2021-04-06,285.95,288.0,282.0,284.76,155508,284.76
2021-04-07,283.01,283.65,268.8,270.85,244936,270.85
2021-04-08,265.0,274.85,264.06,273.08,162114,273.08
2021-04-09,271.0,272.5,265.0,265.3,146116,265.3
2021-04-12,265.2,267.36,260.0,260.99,133233,260.99
2021-04-13,261.26,268.22,261.26,262.9,138757,262.9
2021-04-14,262.91,267.61,261.25,263.78,148178,263.78
2021-04-15,261.31,262.99,249.32,255.8,285959,255.8
2021-04-16,255.8,263.63,255.8,261.8,187543,261.8
2021-04-19,260.0,268.21,253.5,265.67,188156,265.67
2021-04-20,265.0,273.79,263.01,267.75,199147,267.75
2021-04-21,265.0,272.97,263.58,270.85,159232,270.85
2021-04-22,270.9,274.0,269.0,271.19,116274,271.19
2021-04-23,272.25,281.0,272.25,280.0,207833,280.0
2021-04-26,283.0,285.89,274.86,275.0,203904,275.0
2021-04-27,277.0,281.82,272.34,281.82,142315,281.82
2021-04-28,275.0,285.6,273.8,285.6,220279,285.6
2021-04-29,287.06,291.0,281.31,289.5,206936,289.5
2021-04-30,287.0,289.3,283.68,285.0,158031,285.0
2021-05-06,282.0,285.8,275.8,276.44,168661,276.44
2021-05-07,280.01,280.23,271.28,272.1,125008,272.1
2021-05-10,270.58,274.0,261.4,264.0,195248,264.0
2021-05-11,262.22,275.46,261.99,275.45,192326,275.45
2021-05-12,274.2,279.58,274.0,277.51,121063,277.51
2021-05-13,274.19,278.55,272.5,276.0,97079,276.0
2021-05-14,277.96,288.4,275.18,287.0,218085,287.0
2021-05-17,288.22,304.67,288.22,297.19,280615,297.19
2021-05-18,298.01,300.0,294.3,299.5,147287,299.5
2021-05-19,298.0,309.1,296.03,302.79,167001,302.79
2021-05-20,304.7,307.98,301.56,303.51,140240,303.51
2021-05-21,305.0,305.69,295.06,296.6,172621,296.6
2021-05-24,300.0,305.2,295.35,305.01,157089,305.01
2021-05-25,306.0,323.06,304.92,323.03,323059,323.03
2021-05-26,320.5,324.01,316.0,319.0,190751,319.0
2021-05-27,318.17,326.23,314.22,318.18,164363,318.18
2021-05-28,320.12,321.08,314.39,316.9,130245,316.9
2021-05-31,315.3,315.62,309.32,315.12,177684,315.12
2021-06-01,316.3,317.3,310.38,315.7,163876,315.7
2021-06-02,315.7,318.37,308.5,311.84,156532,311.84
2021-06-03,311.84,320.0,310.18,313.61,179177,313.61
2021-06-04,312.0,318.5,309.51,315.3,175288,315.3
2021-06-07,316.36,317.43,308.87,312.91,187370,312.91
2021-06-08,313.0,313.5,291.99,297.95,311653,297.95
2021-06-09,297.0,300.0,291.55,296.5,171577,296.5
2021-06-10,297.01,305.5,295.5,303.05,150773,303.05
2021-06-11,303.06,304.0,296.0,301.57,159128,301.57
2021-06-15,301.52,304.05,292.77,299.26,145161,299.26
2021-06-16,299.26,299.26,289.22,292.32,140630,292.32
2021-06-17,291.11,298.0,291.11,294.22,109046,294.22
2021-06-18,295.31,297.0,286.0,291.0,190716,291.0
2021-06-21,293.0,297.3,291.0,296.87,206028,296.87
2021-06-22,298.0,302.5,297.3,299.89,161664,299.89
2021-06-23,299.3,299.5,290.0,290.94,230564,290.94
2021-06-24,288.5,295.0,284.18,292.7,165518,292.7
2021-06-25,291.05,301.38,290.88,299.92,205223,299.92
2021-06-28,300.01,306.53,300.01,306.31,161254,306.31
2021-06-29,306.48,306.64,296.68,298.55,156720,298.55
2021-06-30,296.0,302.4,295.49,297.89,103395,297.89
2021-07-01,296.75,299.0,292.0,298.2,136310,298.2
2021-07-02,294.0,294.69,285.2,286.03,211692,286.03
2021-07-05,284.17,288.5,280.02,281.1,180543,281.1
2021-07-06,279.85,281.03,270.22,277.25,238955,277.25
2021-07-07,280.0,285.0,278.88,284.59,174544,284.59
2021-07-08,285.0,285.79,267.62,269.84,439576,269.84
2021-07-09,269.45,270.58,262.0,267.28,213674,267.28
2021-07-12,270.0,272.96,262.69,270.95,264247,270.95
2021-07-13,270.97,279.34,270.97,276.0,218997,276.0
2021-07-14,273.9,277.0,268.0,275.3,209218,275.3
2021-07-15,275.0,281.2,272.71,280.83,195495,280.83
2021-07-16,280.85,283.36,277.0,277.52,151514,277.52
2021-07-19,275.8,282.5,274.49,280.89,143320,280.89
2021-07-20,279.0,284.21,277.77,282.3,130092,282.3
2021-07-21,282.29,285.97,280.01,281.22,149605,281.22
2021-07-22,282.51,284.66,278.65,280.1,143104,280.1
2021-07-23,278.86,279.0,268.12,271.21,212304,271.21
2021-07-26,268.66,268.66,244.09,249.54,462131,249.54
2021-07-27,247.0,248.8,231.0,231.15,423313,231.15
2021-07-28,231.18,237.9,224.89,236.68,361143,236.68
2021-07-29,245.44,245.79,233.68,235.05,313222,235.05
2021-07-30,235.06,235.06,216.84,220.75,427979,220.75
2021-08-02,215.37,234.9,212.15,234.45,468444,234.45
2021-08-03,229.1,240.66,227.7,240.05,341719,240.05
2021-08-04,237.0,238.89,233.0,234.5,230290,234.5
2021-08-05,229.0,236.0,225.5,227.17,285511,227.17
2021-08-06,225.0,227.9,221.25,226.0,191529,226.0
2021-08-09,224.0,236.68,222.0,230.01,264929,230.01
2021-08-10,231.26,250.0,227.38,248.9,460837,248.9
2021-08-11,245.97,251.12,241.97,246.2,253075,246.2
2021-08-12,245.0,248.6,237.15,237.92,237149,237.92
2021-08-13,237.0,243.0,236.0,240.8,160031,240.8
2021-08-16,240.0,244.37,238.4,240.7,133173,240.7
2021-08-17,239.41,242.0,229.78,229.95,218730,229.95
2021-08-18,228.0,232.5,223.9,229.0,212645,229.0
2021-08-19,228.9,231.29,222.0,222.65,289689,222.65
2021-08-20,211.52,216.68,205.39,206.38,534004,206.38
2021-08-23,206.39,211.77,204.9,206.04,418364,206.04
2021-08-24,208.0,212.65,204.0,210.0,411904,210.0
2021-08-25,210.88,218.93,210.66,217.5,381799,217.5
2021-08-26,217.37,217.37,206.0,207.17,332283,207.17
2021-08-27,207.16,210.0,204.5,205.68,271910,205.68
2021-08-30,208.5,209.99,199.46,207.0,347329,207.0
2021-08-31,206.5,208.0,199.4,201.69,318552,201.69
2021-09-01,201.7,211.06,197.0,207.71,503643,207.71
2021-09-02,207.94,208.1,200.2,201.23,374602,201.23
2021-09-03,199.8,206.55,196.77,205.89,344795,205.89
2021-09-06,204.5,215.3,202.55,211.46,440710,211.46
2021-09-07,210.5,214.12,209.06,211.97,259374,211.97
2021-09-08,212.0,212.71,206.0,207.72,215537,207.72
2021-09-09,207.73,209.21,205.0,207.33,177575,207.33
2021-09-10,207.33,214.4,206.5,213.7,318835,213.7
2021-09-13,212.0,214.7,206.99,207.79,263428,207.79
2021-09-14,207.72,209.81,205.24,205.73,235967,205.73
2021-09-15,203.0,204.55,196.7,198.5,382036,198.5
2021-09-16,196.0,199.58,192.43,197.0,335387,197.0
2021-09-17,196.0,205.0,194.07,201.95,294397,201.95
2021-09-22,197.0,198.5,193.45,193.93,249090,193.93
2021-09-23,194.82,196.88,192.64,194.42,188113,194.42
2021-09-24,193.9,204.0,193.06,200.52,350540,200.52
2021-09-27,207.62,220.57,207.62,220.57,760066,220.57
2021-09-28,220.32,222.6,214.0,216.94,411459,216.94
2021-09-29,216.89,221.23,212.7,218.68,311367,218.68
2021-09-30,217.0,223.29,217.0,219.39,331906,219.39
2021-10-08,220.6,235.98,217.6,228.22,416279,228.22
2021-10-11,229.44,235.23,225.49,227.8,261466,227.8
2021-10-12,227.0,230.0,223.01,229.34,203424,229.34
2021-10-13,228.37,244.6,227.2,239.49,347774,239.49
2021-10-14,238.0,244.68,236.16,240.0,240590,240.0
2021-10-15,235.8,237.88,230.01,234.32,302158,234.32
2021-10-18,224.95,224.95,212.5,215.32,522287,215.32
2021-10-19,213.0,220.88,213.0,218.97,271520,218.97
2021-10-20,220.5,222.2,216.88,219.94,171712,219.94
2021-10-21,221.0,222.95,219.0,220.99,157814,220.99
2021-10-22,222.7,228.92,221.01,225.03,226149,225.03
2021-10-25,223.0,224.89,218.0,220.36,248160,220.36
2021-10-26,220.36,223.0,218.0,220.66,171975,220.66
2021-10-27,219.01,220.66,214.0,216.0,200485,216.0
2021-10-28,217.0,219.98,213.78,215.29,219253,215.29
2021-10-29,215.27,221.53,215.08,216.51,236335,216.51
2021-11-01,200.0,209.52,196.9,204.94,580037,204.94
2021-11-02,203.98,205.9,199.65,201.32,349334,201.32
2021-11-03,201.52,202.5,198.68,199.13,218920,199.13
2021-11-04,201.09,207.86,200.3,206.82,298642,206.82
2021-11-05,206.82,214.7,206.81,210.31,301430,210.31
2021-11-08,210.0,212.41,207.76,210.99,156374,210.99
2021-11-09,209.68,212.68,207.55,208.77,155039,208.77
2021-11-10,208.77,209.88,203.2,205.7,172003,205.7
2021-11-11,205.66,207.0,203.58,206.51,166521,206.51
2021-11-12,207.37,207.67,203.11,203.85,157885,203.85
2021-11-15,204.99,207.5,203.11,204.7,207245,204.7
2021-11-16,205.89,213.45,205.11,212.0,314357,212.0
2021-11-17,211.05,213.0,209.0,211.51,174215,211.51
2021-11-18,209.99,210.98,207.55,208.62,132203,208.62
2021-11-19,207.88,216.5,207.4,212.6,242930,212.6
2021-11-22,214.0,222.0,213.0,215.97,319783,215.97
2021-11-23,214.99,218.5,213.36,214.8,193866,214.8
2021-11-24,218.0,227.98,218.0,224.42,476278,224.42
2021-11-25,228.0,229.15,222.17,222.95,284628,222.95
2021-11-26,222.86,223.58,219.08,222.86,162473,222.86
2021-11-29,220.5,225.0,220.25,224.73,192364,224.73
2021-11-30,224.98,225.5,218.0,218.0,230146,218.0
2021-12-01,223.02,224.84,218.11,220.56,192486,220.56
2021-12-02,220.6,223.9,219.31,222.75,175310,222.75
