date,open,high,low,close,volume,adj_close
2016-01-15,51.31,51.97,50.34,50.99,70744989,50.99
2016-01-19,51.48,51.68,50.06,50.56,43128553,50.56
2016-01-20,49.98,51.38,49.1,50.79,63192972,50.79
2016-01-21,51.0,51.58,50.3,50.46,40169512,50.46
2016-01-22,51.41,52.33,51.26,52.28,36878402,52.28
2016-01-25,51.94,52.65,51.65,51.79,34630088,51.79
2016-01-26,51.79,52.44,51.55,52.17,28723582,52.17
2016-01-27,52.01,52.2,51.02,51.22,36726634,51.22
2016-01-28,51.86,52.21,51.25,52.05,61544926,52.05
2016-01-29,54.73,55.09,54.0,55.09,83561309,55.09
2016-02-01,54.88,55.09,54.49,54.71,44172929,54.71
2016-02-02,54.17,54.26,52.65,53.0,56275501,53.0
2016-02-03,53.25,53.39,51.26,52.16,57528346,52.16
2016-02-04,52.1,52.81,51.37,52.0,46967117,52.0
2016-02-05,51.94,52.0,49.56,50.16,61360597,50.16
2016-02-08,49.55,49.57,48.19,49.41,59281220,49.41
2016-02-09,49.02,50.24,48.67,49.28,46718806,49.28
2016-02-10,49.89,50.39,49.52,49.71,38220948,49.71
2016-02-11,48.68,50.11,48.51,49.69,48867752,49.69
2016-02-12,50.25,50.68,49.75,50.5,34216645,50.5
2016-02-16,50.9,51.09,50.13,51.09,36460451,51.09
2016-02-17,51.49,52.77,51.45,52.42,40781299,52.42
2016-02-18,52.33,52.95,52.1,52.19,27019785,52.19
2016-02-19,51.97,52.28,51.53,51.82,33558279,51.82
2016-02-22,52.28,53.0,52.28,52.65,24992230,52.65
2016-02-23,52.34,52.37,50.98,51.18,28866558,51.18
2016-02-24,50.69,51.5,50.2,51.36,32927120,51.36
2016-02-25,51.73,52.1,50.61,52.1,26906639,52.1
2016-02-26,52.6,52.68,51.1,51.3,35945289,51.3
2016-02-29,51.35,51.65,50.66,50.88,31632163,50.88
2016-03-01,50.97,52.59,50.92,52.58,33001552,52.58
2016-03-02,52.41,52.96,52.15,52.95,29257627,52.95
2016-03-03,52.97,52.97,51.78,52.35,24423468,52.35
2016-03-04,52.4,52.45,51.71,52.03,33033005,52.03
2016-03-07,51.56,51.8,50.58,51.03,38426369,51.03
2016-03-08,50.8,52.13,50.59,51.65,33823189,51.65
2016-03-09,51.89,52.85,51.85,52.84,28240771,52.84
2016-03-10,52.93,52.94,51.16,52.05,38386599,52.05
2016-03-11,53.0,53.07,52.38,53.07,32267994,53.07
2016-03-14,52.71,53.59,52.63,53.17,24079769,53.17
2016-03-15,52.75,53.59,52.74,53.59,21011529,53.59
2016-03-16,53.45,54.6,53.4,54.35,31679281,54.35
2016-03-17,54.21,55.0,54.0,54.66,28194205,54.66
2016-03-18,54.92,54.97,53.44,53.49,67612424,53.49
2016-03-21,53.25,53.93,52.93,53.86,23922205,53.86
2016-03-22,53.61,54.25,53.46,54.07,23106644,54.07
2016-03-23,54.11,54.24,53.74,53.97,20123802,53.97
2016-03-24,53.84,54.33,53.73,54.21,19622997,54.21
2016-03-28,54.21,54.29,53.33,53.54,17018122,53.54
2016-03-29,53.66,54.86,53.45,54.71,23914468,54.71
2016-03-30,54.93,55.64,54.9,55.05,22996339,55.05
2016-03-31,54.95,55.59,54.86,55.23,26353656,55.23
2016-04-01,55.05,55.61,54.57,55.57,24384543,55.57
2016-04-04,55.43,55.66,55.0,55.43,18909129,55.43
2016-04-05,55.19,55.3,54.46,54.56,19261621,54.56
2016-04-06,54.36,55.2,54.21,55.12,21171802,55.12
2016-04-07,54.87,54.91,54.23,54.46,19221467,54.46
2016-04-08,54.67,55.28,54.32,54.42,22159633,54.42
2016-04-11,54.49,55.15,54.3,54.31,21400404,54.31
2016-04-12,54.37,54.78,53.76,54.65,24874712,54.65
2016-04-13,55.12,55.43,54.89,55.35,20813725,55.35
2016-04-14,55.22,55.57,55.07,55.36,20875257,55.36
2016-04-15,55.3,55.92,55.11,55.65,28466972,55.65
2016-04-18,55.49,56.59,55.21,56.46,23763373,56.46
2016-04-19,56.63,56.77,55.68,56.39,29567275,56.39
2016-04-20,56.29,56.5,55.48,55.59,36172714,55.59
2016-04-21,55.8,56.23,55.41,55.78,38298229,55.78
2016-04-22,51.91,52.43,50.77,51.78,126800747,51.78
2016-04-25,51.78,52.13,51.63,52.11,33152900,52.11
2016-04-26,52.26,52.35,51.09,51.44,33514928,51.44
2016-04-27,51.48,51.5,50.55,50.94,43353774,50.94
2016-04-28,50.62,50.77,49.56,49.9,43117557,49.9
2016-04-29,49.35,50.25,49.35,49.87,48391578,49.87
2016-05-02,50.0,50.75,49.78,50.61,33106117,50.61
2016-05-03,50.34,50.41,49.6,49.78,26446926,49.78
2016-05-04,49.84,50.06,49.46,49.87,24249974,49.87
2016-05-05,49.87,50.3,49.73,49.94,25387039,49.94
2016-05-06,49.92,50.39,49.66,50.39,24772263,50.39
2016-05-09,50.49,50.58,50.0,50.07,17883760,50.07
2016-05-10,50.33,51.1,50.19,51.02,22872016,51.02
2016-05-11,51.13,51.78,51.0,51.05,24026245,51.05
2016-05-12,51.2,51.81,50.92,51.51,24102271,51.51
2016-05-13,51.44,51.89,51.04,51.08,22590942,51.08
2016-05-16,50.8,51.96,50.75,51.83,19963247,51.83
2016-05-17,51.72,51.73,50.36,50.51,27791767,50.51
2016-05-18,50.48,51.14,50.3,50.81,24882826,50.81
2016-05-19,50.47,50.62,49.82,50.32,23788548,50.32
2016-05-20,50.48,51.22,50.4,50.62,23770698,50.62
2016-05-23,50.6,50.68,49.98,50.03,26110358,50.03
2016-05-24,50.7,51.71,50.4,51.59,34726712,51.59
2016-05-25,51.92,52.49,51.79,52.12,24179076,52.12
2016-05-26,51.93,51.97,51.36,51.89,24308615,51.89
2016-05-27,51.92,52.32,51.77,52.32,17719601,52.32
2016-05-31,52.26,53.0,52.08,53.0,37485372,53.0
2016-06-01,52.44,52.95,52.44,52.85,25104349,52.85
2016-06-02,52.64,52.74,51.83,52.48,22682215,52.48
2016-06-03,52.38,52.42,51.6,51.79,23254933,51.79
2016-06-06,51.99,52.35,51.89,52.13,18242757,52.13
2016-06-07,52.24,52.73,52.1,52.1,20845841,52.1
2016-06-08,52.02,52.44,51.87,52.04,21127791,52.04
2016-06-09,52.0,52.0,51.49,51.62,20304788,51.62
2016-06-10,51.05,52.05,51.04,51.48,25833020,51.48
2016-06-13,49.58,50.71,49.06,50.14,83207033,50.14
2016-06-14,49.9,50.1,49.57,49.83,42568585,49.83
2016-06-15,49.78,50.12,49.69,49.69,33736542,49.69
2016-06-16,49.52,50.47,49.5,50.39,31104555,50.39
2016-06-17,50.41,50.43,49.82,50.13,45676164,50.13
2016-06-20,50.64,50.83,50.03,50.07,35597330,50.07
2016-06-21,50.2,51.43,50.16,51.19,34075565,51.19
2016-06-22,51.08,51.46,50.95,50.99,28802655,50.99
2016-06-23,51.28,52.06,51.15,51.91,28961662,51.91
2016-06-24,49.81,50.94,49.52,49.83,133494009,49.83
2016-06-27,49.1,49.12,48.84,48.9,4112315,48.9
2016-06-28,48.92,49.47,48.67,49.44,38135200,49.44
2016-06-29,49.91,50.72,49.8,50.54,31288665,50.54
2016-06-30,50.72,51.3,50.5,51.17,28524019,51.17
2016-07-01,51.13,51.72,51.07,51.16,21399004,51.16
2016-07-05,50.83,51.28,50.74,51.17,24782552,51.17
2016-07-06,50.78,51.54,50.39,51.38,28166584,51.38
2016-07-07,51.42,51.61,51.07,51.38,19582213,51.38
2016-07-08,51.73,52.36,51.55,52.3,28391022,52.3
2016-07-11,52.5,52.83,52.47,52.59,21894554,52.59
2016-07-12,52.94,53.4,52.78,53.21,27312651,53.21
2016-07-13,53.56,53.86,53.18,53.51,25346434,53.51
2016-07-14,53.84,53.99,53.58,53.74,24541169,53.74
2016-07-15,53.95,54.0,53.21,53.7,31987853,53.7
2016-07-18,53.7,54.34,53.55,53.96,31411532,53.96
2016-07-19,53.71,53.9,52.93,53.09,51983776,53.09
2016-07-20,56.15,56.84,55.53,55.91,89841341,55.91
2016-07-21,55.98,56.23,55.76,55.8,32760022,55.8
2016-07-22,56.08,56.62,55.78,56.57,32151703,56.57
2016-07-25,56.47,56.74,56.25,56.73,24313840,56.73
2016-07-26,56.52,57.29,56.51,56.76,28037777,56.76
2016-07-27,56.61,56.8,56.11,56.19,32324602,56.19
2016-07-28,56.0,56.37,55.72,56.21,37246339,56.21
2016-07-29,56.26,56.76,56.05,56.68,30557347,56.68
2016-08-01,56.6,56.75,56.14,56.58,26003105,56.58
2016-08-02,56.85,56.9,56.31,56.58,35115251,56.58
2016-08-03,56.68,57.11,56.49,56.97,22075191,56.97
2016-08-04,56.8,57.51,56.67,57.39,26518680,57.39
2016-08-05,57.65,58.21,57.45,57.96,28804778,57.96
2016-08-08,58.05,58.08,57.78,58.06,19466371,58.06
2016-08-09,58.17,58.5,58.02,58.2,16894046,58.2
2016-08-10,58.16,58.32,57.82,58.02,15702936,58.02
2016-08-11,58.03,58.45,58.03,58.3,18161289,58.3
2016-08-12,58.03,58.19,57.62,57.94,21646688,57.94
2016-08-15,58.01,58.5,57.96,58.12,19264818,58.12
2016-08-16,57.61,57.62,57.27,57.44,20453030,57.44
2016-08-17,57.54,57.68,57.23,57.56,18798939,57.56
2016-08-18,57.42,57.7,57.27,57.6,14211812,57.6
2016-08-19,57.43,57.73,57.2,57.62,17271014,57.62
2016-08-22,57.6,57.75,57.26,57.67,15220004,57.67
2016-08-23,57.9,58.18,57.85,57.89,18722558,57.89
2016-08-24,57.8,58.04,57.71,57.95,17118419,57.95
2016-08-25,57.88,58.29,57.78,58.17,18551939,58.17
2016-08-26,58.28,58.7,57.69,58.03,20935165,58.03
2016-08-29,58.18,58.6,58.1,58.1,16392495,58.1
2016-08-30,57.98,58.19,57.61,57.89,16900191,57.89
2016-08-31,57.65,57.8,57.3,57.46,20847156,57.46
2016-09-01,57.01,57.82,57.01,57.59,26063374,57.59
2016-09-02,57.67,58.19,57.42,57.67,18897211,57.67
2016-09-06,57.78,57.8,57.21,57.61,16273857,57.61
2016-09-07,57.47,57.84,57.4,57.66,17486813,57.66
2016-09-08,57.63,57.79,57.18,57.43,20109175,57.43
2016-09-09,56.79,57.52,56.21,56.21,35029026,56.21
2016-09-12,56.0,57.2,55.61,57.05,29266978,57.05
2016-09-13,56.5,56.65,56.05,56.53,30062325,56.53
2016-09-14,56.39,56.63,56.03,56.26,24265696,56.26
2016-09-15,56.15,57.35,55.98,57.19,27058479,57.19
2016-09-16,57.63,57.63,56.75,57.25,44603894,57.25
2016-09-19,57.27,57.75,56.85,56.93,20919445,56.93
2016-09-20,57.35,57.35,56.75,56.81,17366579,56.81
2016-09-21,57.51,57.85,57.08,57.76,33624991,57.76
2016-09-22,57.92,58.0,57.63,57.82,19821896,57.82
2016-09-23,57.87,57.91,57.38,57.43,19941192,57.43
2016-09-26,57.08,57.14,56.83,56.9,21186745,56.9
2016-09-27,56.93,58.06,56.68,57.95,28030619,57.95
2016-09-28,57.88,58.06,57.67,58.03,20523320,58.03
2016-09-29,57.81,58.16,57.21,57.4,25389834,57.4
2016-09-30,57.57,57.77,57.34,57.6,29878420,57.6
2016-10-03,57.4,57.55,57.06,57.42,19157360,57.42
2016-10-04,57.27,57.59,56.97,57.24,20061945,57.24
2016-10-05,57.29,57.96,57.26,57.64,16708623,57.64
2016-10-06,57.74,57.86,57.28,57.74,16194467,57.74
2016-10-07,57.85,57.98,57.42,57.8,20066816,57.8
2016-10-10,57.91,58.39,57.87,58.04,18163120,58.04
2016-10-11,57.89,58.02,56.89,57.19,26484024,57.19
2016-10-12,57.11,57.27,56.4,57.11,22157095,57.11
2016-10-13,56.7,57.3,56.31,56.92,25217586,56.92
2016-10-14,57.12,57.74,57.12,57.42,27386629,57.42
2016-10-17,57.36,57.46,56.87,57.22,23829489,57.22
2016-10-18,57.53,57.94,57.41,57.66,19137029,57.66
2016-10-19,57.47,57.84,57.39,57.53,22841702,57.53
2016-10-20,57.5,57.52,56.66,57.25,48962889,57.25
2016-10-21,60.28,60.45,59.48,59.66,80008684,59.66
2016-10-24,59.94,61.0,59.93,61.0,54044942,61.0
2016-10-25,60.85,61.37,60.8,60.99,35121626,60.99
2016-10-26,60.81,61.2,60.47,60.63,29908673,60.63
2016-10-27,60.61,60.83,60.09,60.1,28473432,60.1
2016-10-28,60.01,60.52,59.58,59.87,33571945,59.87
2016-10-31,60.16,60.42,59.92,59.92,26419199,59.92
2016-11-01,59.97,60.02,59.25,59.8,24509432,59.8
2016-11-02,59.82,59.93,59.3,59.43,22120592,59.43
2016-11-03,59.53,59.64,59.11,59.21,21448659,59.21
2016-11-04,58.65,59.28,58.52,58.71,28693748,58.71
2016-11-07,59.78,60.52,59.78,60.42,31652342,60.42
2016-11-08,60.55,60.78,60.15,60.47,22924843,60.47
2016-11-09,60.0,60.59,59.2,60.17,49612143,60.17
2016-11-10,60.48,60.49,57.63,58.7,57772011,58.7
2016-11-11,58.23,59.11,58.01,59.02,38759155,59.02
2016-11-14,59.02,59.08,57.28,58.12,41250165,58.12
2016-11-15,58.33,59.49,58.31,58.87,35853615,58.87
2016-11-16,58.94,59.66,58.81,59.65,27331352,59.65
2016-11-17,60.41,60.95,59.96,60.64,32084891,60.64
2016-11-18,60.78,61.14,60.3,60.35,27479591,60.35
2016-11-21,60.5,60.97,60.42,60.86,19641977,60.86
2016-11-22,60.98,61.26,60.8,61.12,23206233,61.12
2016-11-23,61.01,61.1,60.25,60.4,21848138,60.4
2016-11-25,60.3,60.53,60.13,60.53,8409616,60.53
2016-11-28,60.34,61.02,60.21,60.61,20614439,60.61
2016-11-29,60.65,61.41,60.52,61.09,22365880,61.09
2016-11-30,60.86,61.18,60.21,60.26,34641574,60.26
2016-12-01,60.11,60.15,58.93,59.2,34524391,59.2
2016-12-02,59.08,59.47,58.8,59.25,25514560,59.25
2016-12-05,59.7,60.58,59.56,60.22,23552131,60.22
2016-12-06,60.43,60.46,59.8,59.95,19966545,59.95
2016-12-07,60.01,61.38,59.8,61.37,30807747,61.37
2016-12-08,61.3,61.58,60.84,61.01,21201567,61.01
2016-12-09,61.18,61.99,61.12,61.97,27338795,61.97
2016-12-12,61.82,62.3,61.72,62.17,20186646,62.17
2016-12-13,62.5,63.42,62.24,62.98,35072234,62.98
2016-12-14,63.0,63.45,62.53,62.68,30336987,62.68
2016-12-15,62.7,63.15,62.3,62.58,27662280,62.58
2016-12-16,62.95,62.95,62.11,62.3,42452668,62.3
2016-12-19,62.56,63.77,62.42,63.62,34318874,63.62
2016-12-20,63.69,63.8,63.02,63.54,26018034,63.54
2016-12-21,63.43,63.7,63.12,63.54,17084367,63.54
2016-12-22,63.84,64.1,63.4,63.55,22175469,63.55
2016-12-23,63.45,63.54,62.8,63.24,12399597,63.24
2016-12-27,63.21,64.07,63.21,63.28,11744672,63.28
2016-12-28,63.4,63.4,62.83,62.99,14348548,62.99
2016-12-29,62.86,63.2,62.73,62.9,10248530,62.9
2016-12-30,62.96,62.99,62.03,62.14,25575722,62.14
2017-01-03,62.79,62.84,62.12,62.58,20657411,62.58
2017-01-04,62.48,62.75,62.12,62.3,21325243,62.3
2017-01-05,62.19,62.66,62.03,62.3,24867884,62.3
2017-01-06,62.3,63.15,62.04,62.84,19906438,62.84
2017-01-09,62.76,63.08,62.54,62.64,20374415,62.64
2017-01-10,62.73,63.07,62.28,62.62,18592152,62.62
2017-01-11,62.61,63.23,62.43,63.19,21503764,63.19
2017-01-12,63.06,63.4,61.95,62.61,20966044,62.61
2017-01-13,62.62,62.86,62.35,62.7,19421371,62.7
2017-01-17,62.68,62.7,62.03,62.53,20663137,62.53
2017-01-18,62.67,62.7,62.12,62.5,19667309,62.5
2017-01-19,62.24,62.98,62.19,62.3,18438615,62.3
2017-01-20,62.67,62.82,62.37,62.74,30067741,62.74
2017-01-23,62.7,63.11,62.57,62.96,23058415,62.96
2017-01-24,63.2,63.73,62.94,63.52,24651306,63.52
2017-01-25,63.95,64.1,63.45,63.68,24482967,63.68
2017-01-26,64.12,64.53,63.55,64.27,42801659,64.27
2017-01-27,65.39,65.91,64.89,65.78,44808000,65.78
2017-01-30,65.69,65.79,64.8,65.13,31627618,65.13
2017-01-31,64.86,65.15,64.26,64.65,25261298,64.65
2017-02-01,64.35,64.62,63.47,63.58,39652625,63.58
2017-02-02,63.25,63.41,62.75,63.17,45821477,63.17
2017-02-03,63.5,63.7,63.07,63.68,30291134,63.68
2017-02-06,63.5,63.65,63.14,63.64,19776960,63.64
2017-02-07,63.74,63.78,63.23,63.43,20272020,63.43
2017-02-08,63.57,63.81,63.22,63.34,18089599,63.34
2017-02-09,63.52,64.43,63.32,64.06,22634238,64.06
2017-02-10,64.25,64.3,63.97,64.0,18169978,64.0
2017-02-13,64.24,64.86,64.13,64.72,22872456,64.72
2017-02-14,64.41,64.72,64.02,64.57,23080268,64.57
2017-02-15,64.5,64.57,64.15,64.53,16984851,64.53
2017-02-16,64.74,65.24,64.44,64.52,20539513,64.52
2017-02-17,64.47,64.69,64.3,64.62,21246248,64.62
2017-02-21,64.61,64.95,64.45,64.49,20643340,64.49
2017-02-22,64.33,64.39,64.05,64.36,19274882,64.36
2017-02-23,64.42,64.72,64.19,64.62,20256096,64.62
2017-02-24,64.53,64.8,64.13,64.62,21780116,64.62
2017-02-27,64.54,64.54,64.04,64.23,15852423,64.23
2017-02-28,64.08,64.2,63.76,63.98,23225747,63.98
2017-03-01,64.13,64.99,64.02,64.94,26911427,64.94
2017-03-02,64.69,64.75,63.88,64.01,24533492,64.01
2017-03-03,63.99,64.28,63.62,64.25,18138239,64.25
2017-03-06,63.97,64.56,63.81,64.27,17536610,64.27
2017-03-07,64.19,64.77,64.19,64.4,18507837,64.4
2017-03-08,64.26,65.08,64.25,64.99,21510514,64.99
2017-03-09,65.19,65.2,64.48,64.73,19846478,64.73
2017-03-10,65.11,65.26,64.75,64.93,19531325,64.93
2017-03-13,65.01,65.19,64.57,64.71,19559017,64.71
2017-03-14,64.53,64.55,64.15,64.41,14280082,64.41
2017-03-15,64.55,64.92,64.25,64.75,24819725,64.75
2017-03-16,64.75,64.76,64.3,64.64,20638366,64.64
2017-03-17,64.91,65.24,64.68,64.87,49085342,64.87
2017-03-20,64.91,65.17,64.72,64.93,14591156,64.93
2017-03-21,65.19,65.5,64.13,64.21,26603822,64.21
2017-03-22,64.12,65.14,64.12,65.03,20636201,65.03
2017-03-23,64.94,65.23,64.76,64.87,19267038,64.87
2017-03-24,65.12,65.45,64.76,64.98,22616729,64.98
2017-03-27,64.63,65.22,64.35,65.1,18609656,65.1
2017-03-28,64.96,65.47,64.65,65.29,20066173,65.29
2017-03-29,65.12,65.5,64.94,65.47,13614006,65.47
2017-03-30,65.42,65.98,65.36,65.71,15109796,65.71
2017-03-31,65.65,66.19,65.45,65.86,21037274,65.86
2017-04-03,65.81,65.94,65.19,65.55,20398005,65.55
2017-04-04,65.39,65.81,65.28,65.73,12995380,65.73
2017-04-05,66.3,66.35,65.44,65.56,21424826,65.56
2017-04-06,65.6,66.05,65.48,65.73,18074362,65.73
2017-04-07,65.85,65.96,65.44,65.68,14089789,65.68
2017-04-10,65.61,65.82,65.36,65.53,17951969,65.53
2017-04-11,65.6,65.61,64.85,65.48,18789138,65.48
2017-04-12,65.42,65.51,65.11,65.23,17107430,65.23
2017-04-13,65.29,65.86,64.95,64.95,17877256,64.95
2017-04-17,65.04,65.49,65.01,65.48,16685699,65.48
2017-04-18,65.33,65.71,65.16,65.39,15145346,65.39
2017-04-19,65.65,65.75,64.89,65.04,26984943,65.04
2017-04-20,65.46,65.75,65.14,65.5,22298360,65.5
2017-04-21,65.67,66.7,65.45,66.4,32512986,66.4
2017-04-24,67.48,67.66,67.1,67.53,29724504,67.53
2017-04-25,67.9,68.04,67.6,67.92,30230328,67.92
2017-04-26,68.08,68.31,67.62,67.83,26167644,67.83
2017-04-27,68.15,68.38,67.58,68.27,34348717,68.27
2017-04-28,68.91,69.14,67.69,68.46,39537979,68.46
2017-05-01,68.68,69.55,68.5,69.41,31927513,69.41
2017-05-02,69.71,69.71,69.13,69.3,23530534,69.3
2017-05-03,69.38,69.38,68.71,69.08,28902129,69.08
2017-05-04,69.03,69.08,68.64,68.81,21686033,68.81
2017-05-05,68.9,69.03,68.48,69.0,19106953,69.0
2017-05-08,68.97,69.05,68.42,68.94,18553919,68.94
2017-05-09,68.86,69.28,68.68,69.04,22845421,69.04
2017-05-10,68.99,69.56,68.92,69.31,17934440,69.31
2017-05-11,68.36,68.73,68.12,68.46,28771278,68.46
2017-05-12,68.61,68.61,68.04,68.38,18701906,68.38
2017-05-15,68.14,68.48,67.57,68.43,30961781,68.43
2017-05-16,68.23,69.44,68.16,69.41,34939874,69.41
2017-05-17,68.89,69.1,67.43,67.48,30495372,67.48
2017-05-18,67.4,68.13,67.14,67.71,25185551,67.71
2017-05-19,67.5,68.09,67.43,67.69,26949390,67.69
2017-05-22,67.89,68.5,67.5,68.45,16216114,68.45
2017-05-23,68.72,68.75,68.38,68.68,15424141,68.68
2017-05-24,68.87,68.88,68.45,68.77,14665916,68.77
2017-05-25,68.97,69.88,68.91,69.62,21838881,69.62
2017-05-26,69.8,70.22,69.52,69.96,19821507,69.96
2017-05-30,69.79,70.41,69.77,70.41,17057450,70.41
2017-05-31,70.53,70.74,69.81,69.84,30448615,69.84
2017-06-01,70.24,70.61,69.45,70.1,21574415,70.1
2017-06-02,70.44,71.86,70.24,71.76,34736415,71.76
2017-06-05,71.97,72.89,71.81,72.28,33305136,72.28
2017-06-06,72.3,72.62,72.27,72.52,31506620,72.52
2017-06-07,72.63,72.77,71.95,72.39,22282577,72.39
2017-06-08,72.51,72.52,71.5,71.95,24462260,71.95
2017-06-09,72.03,72.08,68.59,70.32,49143957,70.32
2017-06-12,69.25,69.94,68.13,69.78,47721379,69.78
2017-06-13,70.02,70.82,69.96,70.65,25256970,70.65
2017-06-14,70.91,71.1,69.43,70.27,25483815,70.27
2017-06-15,69.27,70.21,68.8,69.9,26058679,69.9
2017-06-16,69.73,70.02,69.22,70.0,48278130,70.0
2017-06-19,70.5,70.94,70.35,70.87,23621211,70.87
2017-06-20,70.82,70.87,69.87,69.91,21511210,69.91
2017-06-21,70.21,70.62,69.94,70.27,19683415,70.27
2017-06-22,70.54,70.59,69.71,70.26,22602133,70.26
2017-06-23,70.09,71.25,69.92,71.21,27072039,71.21
2017-06-26,71.4,71.71,70.44,70.53,19508739,70.53
2017-06-27,70.11,70.18,69.18,69.21,25214384,69.21
2017-06-28,69.21,69.84,68.79,69.8,25803713,69.8
2017-06-29,69.38,69.49,68.09,68.49,28899033,68.49
